Palos Country Club,ChIJf9c2-Vo_DogRIsBken6CW4w,13100 Southwest Highway,Orland Park,60462,,5,41.66013634782609,-87.8448726521739
McDonald's,ChIJU0OAq5wtDogRe-DHpbhTo6s,2438 West Cermak Road,Chicago,60608,1,3.4,41.860136347826035,-87.68487265217384
Doña Torta Chilanga,ChIJ9URb2J4tDogRjnqTRbGEIjc,2152 West Cermak Road,Chicago,60608,,4.3,41.860136347826035,-87.68487265217384
Domino's Pizza,ChIJE16TeoQtDogR8Y5z7ZhL0PA,2508 West Cermak Road,Chicago,60608,1,3.5,41.860136347826035,-87.68487265217384
Wingstop,ChIJEYU3Y5wtDogR5iGlGVBejWk,2344 West Cermak Road,Chicago,60608,1,3.6,41.860136347826035,-87.68487265217384
Don's Hamburger's Inc,ChIJ2fn9fJ0tDogRkLvdRqvis8g,1837 South Western Avenue,Chicago,60608,,4.5,41.860136347826035,-87.68487265217384
Doña Torta Chilanga,ChIJySbt154tDogRYGGtJp7NWdo,2152 West Cermak Road,Chicago,60608,,4.5,41.860136347826035,-87.68487265217384
El Nuevo Taconazo Restaurant,ChIJnQDPe5wtDogRCwErpMworcw,2350 West Cermak Road,Chicago,60608,,3.4,41.860136347826035,-87.68487265217384
Frank and the Cubans,ChIJdRdTC3ctDogRyZoX5OrEgqc,2444 West 16th Street,Chicago,60608,,4.3,41.860136347826035,-87.68487265217384
Teddys Express,ChIJLePbRHAtDogRyYmtPgWxYQ8,1247 South Western Avenue,Chicago,60608,,,41.860136347826035,-87.68487265217384
Joe's Poboy Restaurant,ChIJg41wSHAtDogRxr3rccUv2s0,1247 South Western Avenue,Chicago,60608,,5,41.860136347826035,-87.68487265217384
Bonfire Grill,ChIJ_eNLuXstDogRMApzoK3u6kk,2600 Ogden Avenue,Chicago,60608,,,41.860136347826035,-87.68487265217384
El Alamo Restaurant,ChIJmdDLS3UtDogR8wHkHTrfH-Q,2053 West 18th Street,Chicago,60608,,3,41.860136347826035,-87.68487265217384
Taquizas Don Rafa,ChIJbfcA_5wtDogRg1dQEZKQgxo,2023 South Western Avenue,Chicago,60608,,4.9,41.860136347826035,-87.68487265217384
Casa Cafe,ChIJK_4-_5wtDogRhlIPDH-tB4c,2025 South Western Avenue,Chicago,60608,,4.2,41.860136347826035,-87.68487265217384
Diez Y Ocho,ChIJabjh7AotDogRZgFbyuVQ_lU,2000 West 18th Street,Chicago,60608,,4.5,41.860136347826035,-87.68487265217384
Parkview Restaurant Grill,ChIJC1tzcKAtDogRhddQnzYrIfA,2000 West 19th Street,Chicago,60608,,4.7,41.860136347826035,-87.68487265217384
Harold's Chicken Shack,ChIJd1UFmG8tDogRkTKN4hVdT5w,1014 South Western Avenue,Chicago,60612,,2.7,41.860136347826035,-87.68487265217384
Joe's Breakfast & Lunch,ChIJVVCjV24tDogRXUp47ODHzRk,2325 West Taylor Street,Chicago,60612,,,41.860136347826035,-87.68487265217384
Chepe's Tacos,ChIJhamgUKAtDogRYA-x3NDr7oc,2007 South Damen Avenue,Chicago,60608,,4.2,41.860136347826035,-87.68487265217384
Jarabe Mexican Street Food,ChIJ97LFfG4tDogRNbWOcTA_pFc,2255 West Taylor Street,Chicago,60612,,4.8,41.860136347826035,-87.68487265217384
Ryhana's Cuisine,ChIJA4gjfW4tDogRfWgioZlihbU,2253 West Taylor Street,Chicago,60612,1,4.4,41.860136347826035,-87.68487265217384
Taqueria Chile Bravo,ChIJDeNUOp8tDogReOGUwGykfKg,2128 West Cermak Road,Chicago,60608,,,41.860136347826035,-87.68487265217384
El Taco Azteca,ChIJ78YBKp8tDogRtUIWvnE7FXY,2151 West Cermak Road,Chicago,60608,,4.9,41.860136347826035,-87.68487265217384
ta koz Mexican Charbroil,ChIJcX1rfW4tDogRTibpIQrKeHk,2229 West Taylor Street,Chicago,60612,,4.6,41.860136347826035,-87.68487265217384
Pizza Nova,ChIJJ0_uigktDogRpl1d31vNkus,1842 West 18th Street,Chicago,60608,1,3.6,41.860136347826035,-87.67487265217383
Take Me Out,ChIJ1UyvPActDogRorErMO6lB9g,1502 West 18th Street,Chicago,60608,1,4.1,41.860136347826035,-87.67487265217383
See Thru Chinese Kitchen,ChIJ5cMBHRAtDogRU1EEYoI4v3Q,1651 West Roosevelt Road,Chicago,60608,2,3.3,41.860136347826035,-87.67487265217383
Taqueria Los Comales,ChIJ-WJkpwctDogRlLJJzspf9CM,1544 West 18th Street,Chicago,60608,1,4.2,41.860136347826035,-87.67487265217383
Pl-zen,ChIJI519FActDogRVN4r8QlOLUk,1519 West 18th Street,Chicago,60608,2,4.6,41.860136347826035,-87.67487265217383
Fogata Village Restaurant,ChIJe78MkQctDogROjJPq7kogV8,1820 South Ashland Avenue,Chicago,60608,2,4.4,41.860136347826035,-87.67487265217383
China Dragon,ChIJsZZyXwAtDogRIb7rDdZKkrU,1737 West 18th Street,Chicago,60608,1,4,41.860136347826035,-87.67487265217383
Dunkin' Donuts,ChIJ5cMBHRAtDogRGc9bKb5w87k,1651 West Roosevelt Road,Chicago,60608,1,4.2,41.860136347826035,-87.67487265217383
Carnitas Uruapan Restaurant,ChIJ9eemRwgtDogR_EsmnDF1M4E,1725 West 18th Street,Chicago,60608,,4.7,41.860136347826035,-87.67487265217383
La Cebollita,ChIJay10nwctDogR5oG29zvEjms,1807 South Ashland Avenue,Chicago,60608,1,3.4,41.860136347826035,-87.67487265217383
Nitecap Coffee Bar,ChIJ1dilSwgtDogRByq_hqurQsY,1738 West 18th Street,Chicago,60608,1,4,41.860136347826035,-87.67487265217383
Sabas Vega,ChIJO4VnlgctDogR-_xaoJfOfVM,1808 South Ashland Avenue,Chicago,60608,2,4.2,41.860136347826035,-87.67487265217383
Captain Hook's and Fire House Steak and Lemonade,ChIJp3DAPQUtDogRwgfkcafNGFs,1600 West 13th Street,Chicago,60608,1,3.2,41.860136347826035,-87.67487265217383
Dunkin' Donuts,ChIJUSgpcwgtDogRcdaB6PhtSTI,1659 West 18th Street,Chicago,60608,1,3.8,41.860136347826035,-87.67487265217383
The Jibarito Stop,ChIJ0bovdggtDogRyJgynewxdN4,1659 1646 W. 18th St,Chicago,60608,1,4.4,41.860136347826035,-87.67487265217383
Costco Food Court,ChIJI8MI8QUtDogRMX41FCT0Nec,1430 South Ashland Avenue,Chicago,60608,2,5,41.860136347826035,-87.67487265217383
Cafe Monsivais,ChIJWYDZ3QctDogRC57GXDCJSlg,1637 West 18th Street,Chicago,60608,,4.9,41.860136347826035,-87.67487265217383
Subway,ChIJ5cMBHRAtDogRqLtQk1GbhPk,1651 West Roosevelt Road,Chicago,60608,1,4,41.860136347826035,-87.67487265217383
Victor Bueno,ChIJ0ZIpVJ8tDogRid4yNCPZRs4,2057 West Cermak Road,Chicago,60608,1,4.4,41.860136347826035,-87.67487265217383
La Cecina Restaurant 2,ChIJa1YvDwctDogRLKFppXe3zeM,1536 West 18th Street,Chicago,60608,,4.7,41.860136347826035,-87.67487265217383
Gino's East,ChIJ-f-2LKYtDogRisGSX6mS7yI,1659 West 21st Street,Chicago,60608,1,3.3,41.860136347826035,-87.67487265217383
Doña Torta Chilanga,ChIJ9URb2J4tDogRjnqTRbGEIjc,2152 West Cermak Road,Chicago,60608,,4.3,41.860136347826035,-87.67487265217383
Subway,ChIJHVYHcKEtDogRI7InBMlGtqQ,1955 West Cermak Road,Chicago,60608,1,5,41.860136347826035,-87.67487265217383
Cantón Regio,ChIJf09jPQctDogRk0TrHat3QJs,1510 West 18th Street,Chicago,60608,2,4.4,41.860136347826035,-87.67487265217383
Carnitas La Michoacana,ChIJTc0wKJ8tDogR2hX-MNWJqVQ,2049 West Cermak Road,Chicago,60608,,4.6,41.860136347826035,-87.67487265217383
Doña Torta Chilanga,ChIJySbt154tDogRYGGtJp7NWdo,2152 West Cermak Road,Chicago,60608,,4.5,41.860136347826035,-87.67487265217383
PILSEN B&G,ChIJ8w7qMQctDogRKoVjmpQPh3I,1454 West 18th Street,Chicago,60608,,4.5,41.860136347826035,-87.67487265217383
Parkview Restaurant Grill,ChIJC1tzcKAtDogRhddQnzYrIfA,2000 West 19th Street,Chicago,60608,,4.7,41.860136347826035,-87.67487265217383
Don's Hamburger's Inc,ChIJ2fn9fJ0tDogRkLvdRqvis8g,1837 South Western Avenue,Chicago,60608,,4.5,41.860136347826035,-87.67487265217383
Diez Y Ocho,ChIJabjh7AotDogRZgFbyuVQ_lU,2000 West 18th Street,Chicago,60608,,4.5,41.860136347826035,-87.67487265217383
Small Burger,ChIJuZABlAktDogRQXCyn1Mh8Js,1820 West 18th Street,Chicago,60608,,4.4,41.860136347826035,-87.67487265217383
El Alamo Restaurant,ChIJmdDLS3UtDogR8wHkHTrfH-Q,2053 West 18th Street,Chicago,60608,,3,41.860136347826035,-87.67487265217383
5 Rabanitos Restaurante & Taqueria,ChIJ0T8ttwktDogRGqYtYQWKuvU,1758 West 18th Street,Chicago,60608,1,4.5,41.860136347826035,-87.67487265217383
Taqueria El Mezquite,ChIJc_DwtgktDogRSh34dSdnNAw,1756 West 18th Street,Chicago,60608,,4.2,41.860136347826035,-87.67487265217383
Gloria's Tacos,ChIJh-QBtgktDogRAajvf6lzVSY,1755 West 18th Street,Chicago,60608,,,41.860136347826035,-87.67487265217383
Carnitauruapan,ChIJmXZVOAgtDogRn7t4YkAtJ5g,1725 West 18th Street,Chicago,60608,,,41.860136347826035,-87.67487265217383
Chepe's Tacos,ChIJhamgUKAtDogRYA-x3NDr7oc,2007 South Damen Avenue,Chicago,60608,,4.2,41.860136347826035,-87.67487265217383
M & a Grill,ChIJQSTpdQgtDogRbJdNxlvCLXI,1646 West 18th Street,Chicago,60608,,,41.860136347826035,-87.67487265217383
El Mariachi Restaurant Corporation,ChIJQSTpdQgtDogRDr1ZcyPLMzU,1646 W 18,Chicago,60608,,,41.860136347826035,-87.67487265217383
Bistro 18,ChIJPQoC2QctDogRH7YU2dmmicE,1640 West 18th Street,Chicago,60608,,4.8,41.860136347826035,-87.67487265217383
Creperia Nuevo Leon,ChIJxT_C7wctDogROd1a-h3J8qU,1636 West 18th Street,Chicago,60608,,4.4,41.860136347826035,-87.67487265217383
T J's Restaurant,ChIJ9d74bqEtDogRynaL0JzgjqE,1928 West Cermak Road,Chicago,60608,,4,41.860136347826035,-87.67487265217383
Lupita's,ChIJNSBxHDYsDogR2C0kRRQd3EM,1723 South Ashland Avenue,Chicago,60608,,4.3,41.860136347826035,-87.67487265217383
La Tzararacua,ChIJWzv4ngctDogRs41cIuIk4ps,1813 South Ashland Avenue,Chicago,60608,,,41.860136347826035,-87.67487265217383
Taqueria Los Alamos,ChIJDYzTnqEtDogRVPd_9DKQywY,2157 South Damen Avenue,Chicago,60608,,3.9,41.860136347826035,-87.67487265217383
Taqueria Chile Bravo,ChIJDeNUOp8tDogReOGUwGykfKg,2128 West Cermak Road,Chicago,60608,,,41.860136347826035,-87.67487265217383
American Legion Dorman-Dunn Post 547,ChIJlUPJM58tDogRuW19tEetOY4,2129 West Cermak Road,Chicago,60608,,5,41.860136347826035,-87.67487265217383
Coyotes Restaurant,ChIJb-MhOgctDogRwsrbYX5VpyY,1451 West 18th Street,Chicago,60608,,4,41.860136347826035,-87.67487265217383
XOCTLI,ChIJAaa3GKYtDogR4nk6oipkwbM,1658 West Cermak Road,Chicago,60608,,4.7,41.860136347826035,-87.67487265217383
Honky Tonk BBQ,ChIJTe-ex_8sDogRb8ExHBU5H1U,1800 South Racine Avenue,Chicago,60608,2,4.3,41.860136347826035,-87.66487265217383
Take Me Out,ChIJ1UyvPActDogRorErMO6lB9g,1502 West 18th Street,Chicago,60608,1,4.1,41.860136347826035,-87.66487265217383
Pizza Nova,ChIJJ0_uigktDogRpl1d31vNkus,1842 West 18th Street,Chicago,60608,1,3.6,41.860136347826035,-87.66487265217383
See Thru Chinese Kitchen,ChIJ5cMBHRAtDogRU1EEYoI4v3Q,1651 West Roosevelt Road,Chicago,60608,2,3.3,41.860136347826035,-87.66487265217383
Taqueria Los Comales,ChIJ-WJkpwctDogRlLJJzspf9CM,1544 West 18th Street,Chicago,60608,1,4.2,41.860136347826035,-87.66487265217383
Punch House,ChIJJ5i7xP8sDogRZHQ5geS87d8,1227 West 18th Street,Chicago,60608,2,4.6,41.860136347826035,-87.66487265217383
Taqueria Casa Del Pueblo,ChIJ_y6luwAtDogRBVrFGAsQxLY,1834 South Blue Island Avenue,Chicago,60608,,4.4,41.860136347826035,-87.66487265217383
De Pasada,ChIJVaF9pRstDogRHvljkG5bWIQ,1517 West Taylor Street,Chicago,60607,1,4.4,41.860136347826035,-87.66487265217383
Subway,ChIJ5cMBHRAtDogR-LE5aMrD-hI,1406 West 18th Street,Chicago,60608,1,3,41.860136347826035,-87.66487265217383
McDonald's,ChIJ9fWZ_gAtDogRLM8RDzdCphE,1664 South Blue Island Avenue,Chicago,60608,1,3.3,41.860136347826035,-87.66487265217383
Birrieria Reyes De Ocotlan Restaurant,ChIJ3ShyRQAtDogRYafgB2hijDU,1322 West 18th Street,Chicago,60608,,4.3,41.860136347826035,-87.66487265217383
Pl-zen,ChIJI519FActDogRVN4r8QlOLUk,1519 West 18th Street,Chicago,60608,2,4.6,41.860136347826035,-87.66487265217383
Fogata Village Restaurant,ChIJe78MkQctDogROjJPq7kogV8,1820 South Ashland Avenue,Chicago,60608,2,4.4,41.860136347826035,-87.66487265217383
Dusek's Board & Beer,ChIJW6QQ2_8sDogR44KnEXNbBts,1227 West 18th Street,Chicago,60608,3,4,41.860136347826035,-87.66487265217383
El Milagro Tortilla,ChIJxdsN9qktDogRAncooqk6-oY,1927 South Blue Island Avenue,Chicago,60608,,4.5,41.860136347826035,-87.66487265217383
Benny's Pizza,ChIJ9-v_1_8sDogRYo5amNO1OaI,1244 West 18th Street,Chicago,60608,2,4.2,41.860136347826035,-87.66487265217383
Dunkin' Donuts,ChIJ5cMBHRAtDogRGc9bKb5w87k,1651 West Roosevelt Road,Chicago,60608,1,4.2,41.860136347826035,-87.66487265217383
Ciao Amore,ChIJuSr0G_8sDogRlQn-3Ok2lpE,1134 West 18th Street,Chicago,60608,2,3.8,41.860136347826035,-87.66487265217383
Pollo Express,ChIJU5nmRgAtDogRdNmewjiRsu0,1315 West 18th Street,Chicago,60608,,4.6,41.860136347826035,-87.66487265217383
China Dragon,ChIJsZZyXwAtDogRIb7rDdZKkrU,1737 West 18th Street,Chicago,60608,1,4,41.860136347826035,-87.66487265217383
Don Churro,ChIJjVhdqQEtDogRjItdYiI8XwU,1626 South Blue Island Avenue,Chicago,60608,2,4.6,41.860136347826035,-87.66487265217383
La Cebollita,ChIJay10nwctDogR5oG29zvEjms,1807 South Ashland Avenue,Chicago,60608,1,3.4,41.860136347826035,-87.66487265217383
Captain Hook's and Fire House Steak and Lemonade,ChIJp3DAPQUtDogRwgfkcafNGFs,1600 West 13th Street,Chicago,60608,1,3.2,41.860136347826035,-87.66487265217383
Pizzeria Milan,ChIJrWPPdQgtDogRNuoGh8nmscs,1314 West 18th Street,Chicago,60608,,3.9,41.860136347826035,-87.66487265217383
Carnitas Uruapan Restaurant,ChIJ9eemRwgtDogR_EsmnDF1M4E,1725 West 18th Street,Chicago,60608,,4.7,41.860136347826035,-87.66487265217383
Crying Onion,ChIJs2JnNnPSD4gRAgvtA4vZaHU,1911 South Blue Island Avenue,Chicago,60608,,5,41.860136347826035,-87.66487265217383
Nitecap Coffee Bar,ChIJ1dilSwgtDogRByq_hqurQsY,1738 West 18th Street,Chicago,60608,1,4,41.860136347826035,-87.66487265217383
Sabas Vega,ChIJO4VnlgctDogR-_xaoJfOfVM,1808 South Ashland Avenue,Chicago,60608,2,4.2,41.860136347826035,-87.66487265217383
Potbelly Sandwich Shop,ChIJedy3hRstDogRgwAzIvfXKew,1459 West Taylor Street,Chicago,60607,1,3.6,41.860136347826035,-87.66487265217383
Subway,ChIJ5cMBHRAtDogRqLtQk1GbhPk,1651 West Roosevelt Road,Chicago,60608,1,4,41.860136347826035,-87.66487265217383
Taqueria El Milagro,ChIJFb5M9qktDogRh8892n6L8QA,1923 South Blue Island Avenue,Chicago,60608,1,4.5,41.860136347826035,-87.66487265217383
Taqueria Sabor y Sazon,ChIJVXoRlqktDogRIAXowdd4ieQ,2018 South Blue Island Avenue,Chicago,60608,,4.7,41.860136347826035,-87.66487265217383
La Cecina Restaurant 2,ChIJa1YvDwctDogRLKFppXe3zeM,1536 West 18th Street,Chicago,60608,,4.7,41.860136347826035,-87.66487265217383
Cantón Regio,ChIJf09jPQctDogRk0TrHat3QJs,1510 West 18th Street,Chicago,60608,2,4.4,41.860136347826035,-87.66487265217383
PILSEN B&G,ChIJ8w7qMQctDogRKoVjmpQPh3I,1454 West 18th Street,Chicago,60608,,4.5,41.860136347826035,-87.66487265217383
Costco Food Court,ChIJI8MI8QUtDogRMX41FCT0Nec,1430 South Ashland Avenue,Chicago,60608,2,5,41.860136347826035,-87.66487265217383
The Jibarito Stop,ChIJ0bovdggtDogRyJgynewxdN4,1430 1646 W. 18th St,Chicago,60608,1,4.4,41.860136347826035,-87.66487265217383
Cafe Monsivais,ChIJWYDZ3QctDogRC57GXDCJSlg,1637 West 18th Street,Chicago,60608,,4.9,41.860136347826035,-87.66487265217383
Dunkin' Donuts,ChIJUSgpcwgtDogRcdaB6PhtSTI,1659 West 18th Street,Chicago,60608,1,3.8,41.860136347826035,-87.66487265217383
Tortillería y Taquerías Atotonilco,ChIJD5c0rQEtDogRpMsVZ2rJptk,1637 South Blue Island Avenue,Chicago,60608,,4.2,41.860136347826035,-87.66487265217383
Azul 18,ChIJpUHC2f8sDogRi8--WuCNfz4,1236 West 18th Street,Chicago,60608,2,4.5,41.860136347826035,-87.66487265217383
JJ Fish & Chicken,ChIJowVsyxotDogR2vaBA9pSx0U,1236 West 18th Street,Chicago,60608,,3.3,41.860136347826035,-87.66487265217383
Gino's East,ChIJ-f-2LKYtDogRisGSX6mS7yI,1659 West 21st Street,Chicago,60608,1,3.3,41.860136347826035,-87.66487265217383
Jubrano's,ChIJVaF9pRstDogRs-PzIlSi4Rs,1519 West Taylor Street,Chicago,60607,1,4.5,41.860136347826035,-87.66487265217383
La Esperanza,ChIJ-5DoqQAtDogR37OhGQp2b9w,1864 South Blue Island Avenue,Chicago,60608,1,4.3,41.860136347826035,-87.66487265217383
El Taconazo,ChIJv6xcuwAtDogRxz91V1jH2x0,1836 South Blue Island Avenue,Chicago,60608,,5,41.860136347826035,-87.66487265217383
Carnitas Don Pedro,ChIJp4mvOv8sDogRtnFhXlaGw98,1113 West 18th Street,Chicago,60608,,4.5,41.860136347826035,-87.66487265217383
Lupita's,ChIJNSBxHDYsDogR2C0kRRQd3EM,1723 South Ashland Avenue,Chicago,60608,,4.3,41.860136347826035,-87.66487265217383
Coyotes Restaurant,ChIJb-MhOgctDogRwsrbYX5VpyY,1451 West 18th Street,Chicago,60608,,4,41.860136347826035,-87.66487265217383
Memo's Hot Dogs,ChIJa7kZNQctDogRIs9v6UDkz6Y,1447 West 18th Street,Chicago,60608,,4.4,41.860136347826035,-87.66487265217383
Alfred,ChIJa7kZNQctDogRuSGFPaXFcIs,1447 West 18th Street,Chicago,60608,,,41.860136347826035,-87.66487265217383
La Tzararacua,ChIJWzv4ngctDogRs41cIuIk4ps,1813 South Ashland Avenue,Chicago,60608,,,41.860136347826035,-87.66487265217383
Creperia Nuevo Leon,ChIJxT_C7wctDogROd1a-h3J8qU,1636 West 18th Street,Chicago,60608,,4.4,41.860136347826035,-87.66487265217383
Bistro 18,ChIJPQoC2QctDogRH7YU2dmmicE,1640 West 18th Street,Chicago,60608,,4.8,41.860136347826035,-87.66487265217383
El Mariachi Restaurant Corporation,ChIJQSTpdQgtDogRDr1ZcyPLMzU,1646 W 18,Chicago,60608,,,41.860136347826035,-87.66487265217383
M & a Grill,ChIJQSTpdQgtDogRbJdNxlvCLXI,1646 West 18th Street,Chicago,60608,,,41.860136347826035,-87.66487265217383
Twisted,ChIJ76gvAAEtDogRvHyFO37Mr2Y,1646 1640 S Blue Island Ave,Chicago,60608,1,4.7,41.860136347826035,-87.66487265217383
Giordano's,ChIJx4Ld6wAtDogR81Kz3tyZzsk,1401 West 18th Street,Chicago,60608,1,4.2,41.860136347826035,-87.66487265217383
Dollop Bakery,ChIJk6j3rwAtDogRmK6lagkZ07c,1844 South Blue Island Avenue,Chicago,60608,,,41.860136347826035,-87.66487265217383
El Campeon Taqueria,ChIJS6D4pQAtDogRa3IG5py2Gns,1852 South Blue Island Avenue,Chicago,60608,,5,41.860136347826035,-87.66487265217383
Honky Tonk BBQ,ChIJTe-ex_8sDogRb8ExHBU5H1U,1800 South Racine Avenue,Chicago,60608,2,4.3,41.860136347826035,-87.65487265217382
Lalo's on maxwell,ChIJF1jwR_AsDogRqxHTjLkRiCk,733 West Maxwell Street,Chicago,60607,2,3.5,41.860136347826035,-87.65487265217382
Take Me Out,ChIJ1UyvPActDogRorErMO6lB9g,1502 West 18th Street,Chicago,60608,1,4.1,41.860136347826035,-87.65487265217382
Simone's,ChIJNWZY-fgsDogRZixAtvIp2RQ,960 West 18th Street,Chicago,60608,2,4.3,41.860136347826035,-87.65487265217382
La Taberna Tapas on Halsted,ChIJUVpDI_AsDogRu2KGlsyzeko,1301 South Halsted Street,Chicago,60607,2,3.9,41.860136347826035,-87.65487265217382
Joy Yee,ChIJybcyQfAsDogR_t_8mJ6UHf0,1335 South Halsted Street,Chicago,60607,2,4,41.860136347826035,-87.65487265217382
Punch House,ChIJJ5i7xP8sDogRZHQ5geS87d8,1227 West 18th Street,Chicago,60608,2,4.6,41.860136347826035,-87.65487265217382
Hashbrowns,ChIJ3b8jSPAsDogRJKaRoFmyyak,731 West Maxwell Street,Chicago,60607,2,3.8,41.860136347826035,-87.65487265217382
Taqueria Los Comales,ChIJ-WJkpwctDogRlLJJzspf9CM,1544 West 18th Street,Chicago,60608,1,4.2,41.860136347826035,-87.65487265217382
Taqueria Casa Del Pueblo,ChIJ_y6luwAtDogRBVrFGAsQxLY,1834 South Blue Island Avenue,Chicago,60608,,4.4,41.860136347826035,-87.65487265217382
Subway,ChIJ5cMBHRAtDogR-LE5aMrD-hI,1406 West 18th Street,Chicago,60608,1,3,41.860136347826035,-87.65487265217382
McDonald's,ChIJ9fWZ_gAtDogRLM8RDzdCphE,1664 South Blue Island Avenue,Chicago,60608,1,3.3,41.860136347826035,-87.65487265217382
Dia De Los Tamales,ChIJA_n0UPgsDogRCfbsQ3___QU,939 West 18th Street,Chicago,60608,1,4,41.860136347826035,-87.65487265217382
Birrieria Reyes De Ocotlan Restaurant,ChIJ3ShyRQAtDogRYafgB2hijDU,1322 West 18th Street,Chicago,60608,,4.3,41.860136347826035,-87.65487265217382
Cold Stone Creamery,ChIJsXt4PfAsDogRwGFIDwHrJak,1316 South Halsted Street,Chicago,60607,1,4.2,41.860136347826035,-87.65487265217382
Lotus Cafe & Banh Mi Sandwich,ChIJS50MPPAsDogRjcpj_xpELFc,719 West Maxwell Street,Chicago,60607,1,4.5,41.860136347826035,-87.65487265217382
Kristoffer's Cafe & Bakery,ChIJQzOWqPcsDogRyvxWAvZ7MeY,1733 South Halsted Street,Chicago,60608,,4.7,41.860136347826035,-87.65487265217382
May St. Café and Steakhouse,ChIJ4enFQ1QsDogR26boF5l2S1I,1146 West Cermak Road,Chicago,60608,2,3.9,41.860136347826035,-87.65487265217382
Ciao Amore,ChIJuSr0G_8sDogRlQn-3Ok2lpE,1134 West 18th Street,Chicago,60608,2,3.8,41.860136347826035,-87.65487265217382
Pl-zen,ChIJI519FActDogRVN4r8QlOLUk,1519 West 18th Street,Chicago,60608,2,4.6,41.860136347826035,-87.65487265217382
Ghareeb Nawaz,ChIJQ5WH6-8sDogRiOSiAaMLbus,807 West Roosevelt Road,Chicago,60608,1,4.3,41.860136347826035,-87.65487265217382
Kohan Japanese Restaurant,ChIJa7XyMPAsDogR_3Ma_IVijN0,730 West Maxwell Street,Chicago,60607,2,4.5,41.860136347826035,-87.65487265217382
Dusek's Board & Beer,ChIJW6QQ2_8sDogR44KnEXNbBts,1227 West 18th Street,Chicago,60608,3,4,41.860136347826035,-87.65487265217382
Benny's Pizza,ChIJ9-v_1_8sDogRYo5amNO1OaI,1244 West 18th Street,Chicago,60608,2,4.2,41.860136347826035,-87.65487265217382
Rosati's Pizza,ChIJ0VwIRPAsDogRpsaYeew9KGA,1339 South Halsted Street,Chicago,60607,,2.9,41.860136347826035,-87.65487265217382
Pollo Express,ChIJU5nmRgAtDogRdNmewjiRsu0,1315 West 18th Street,Chicago,60608,,4.6,41.860136347826035,-87.65487265217382
Don Churro,ChIJjVhdqQEtDogRjItdYiI8XwU,1626 South Blue Island Avenue,Chicago,60608,2,4.6,41.860136347826035,-87.65487265217382
El Milagro Tortilla,ChIJxdsN9qktDogRAncooqk6-oY,1927 South Blue Island Avenue,Chicago,60608,,4.5,41.860136347826035,-87.65487265217382
Steak 'n Egger Inc,ChIJSaUA9VQsDogRUc-xVdPdSGk,1174 West Cermak Road,Chicago,60608,1,4,41.860136347826035,-87.65487265217382
Express Grill,ChIJL39t2_EsDogR3n6ROZIE9qk,1260 South Union Avenue,Chicago,60607,1,4.2,41.860136347826035,-87.65487265217382
Pizzeria Milan,ChIJrWPPdQgtDogRNuoGh8nmscs,1314 West 18th Street,Chicago,60608,,3.9,41.860136347826035,-87.65487265217382
Crying Onion,ChIJs2JnNnPSD4gRAgvtA4vZaHU,1911 South Blue Island Avenue,Chicago,60608,,5,41.860136347826035,-87.65487265217382
Trino's Pizzeria,ChIJxWsMs3suDogRSMqTjIivSK8,1013 West 18th Street,Chicago,60608,,3.8,41.860136347826035,-87.65487265217382
Factor 75,ChIJx9HQ_VQsDogRWxqwTfk8zbM,2121 South Racine Avenue,Chicago,60608,,3.2,41.860136347826035,-87.65487265217382
Azul 18,ChIJpUHC2f8sDogRi8--WuCNfz4,1236 West 18th Street,Chicago,60608,2,4.5,41.860136347826035,-87.65487265217382
Tortillería y Taquerías Atotonilco,ChIJD5c0rQEtDogRpMsVZ2rJptk,1637 South Blue Island Avenue,Chicago,60608,,4.2,41.860136347826035,-87.65487265217382
Yvolinas Tamales,ChIJW6C-nvcsDogRk2Bvgb9GXGA,814 West 18th Street,Chicago,60608,,4.7,41.860136347826035,-87.65487265217382
PILSEN B&G,ChIJ8w7qMQctDogRKoVjmpQPh3I,1454 West 18th Street,Chicago,60608,,4.5,41.860136347826035,-87.65487265217382
Popeyes Louisiana Kitchen,ChIJC6v-JvAsDogRymsuNEbCSD8,1251 South Halsted Street,Chicago,60607,1,3.7,41.860136347826035,-87.65487265217382
7-Eleven,ChIJwzTKQ_AsDogRLbm7VeW3_H4,1350 South Halsted Street,Chicago,60607,1,3.4,41.860136347826035,-87.65487265217382
Cantón Regio,ChIJf09jPQctDogRk0TrHat3QJs,1510 West 18th Street,Chicago,60608,2,4.4,41.860136347826035,-87.65487265217382
Taqueria El Milagro,ChIJFb5M9qktDogRh8892n6L8QA,1923 South Blue Island Avenue,Chicago,60608,1,4.5,41.860136347826035,-87.65487265217382
Bar Louie,ChIJDQm8OPAsDogRmgVNRxuGYBM,1325 South Halsted Street,Chicago,60607,,3.5,41.860136347826035,-87.65487265217382
Magik St. Tavern,ChIJ8-U1BlcsDogRFCzTOWmsWOU,2150 South Canalport Avenue,Chicago,60608,,3,41.860136347826035,-87.65487265217382
La Cebollita,ChIJay10nwctDogR5oG29zvEjms,1807 South Ashland Avenue,Chicago,60608,1,3.4,41.860136347826035,-87.65487265217382
Subway,ChIJ8UPfIfAsDogRvHvBWC120G8,1252 South Halsted Street,Chicago,60607,1,3.6,41.860136347826035,-87.65487265217382
